자치구,안심 주소,CCTV 용도,위도,경도,CCTV 수량,수정 일시,,
관악구,G5013 4-4S 미성동 1486-3와 1487-10,방범,37.48015093,126.9113263,1,2021-09-08,,
관악구,DE011 3-4S 행운동 100-311,방범,37.48015313,126.9601789,1,2021-09-08,,
관악구,DA036 2-5S 행운동 1678-1,방범,37.48016024,126.9592503,1,2021-09-08,,
관악구,DE011 2-4S 행운동 100-311,방범,37.4801668,126.9602645,1,2021-09-08,,
관악구,DG074 4-5S 신림동 90-83,방범,37.48016812,126.9321797,1,2021-09-08,,
관악구,AD018 1-1R 송학어린이공원#2 (청룡동 877-21),방범,37.48018588,126.9492618,1,2021-09-08,,
관악구,DE011 1-4R 행운동 100-311,방범,37.48019016,126.9602058,1,2021-09-08,,
관악구,AB008 1-1R 난우어린이집공원 (미성동 1482-1),방범,37.48019649,126.9141403,1,2021-09-08,,
관악구,P1047 3-3UC 조원동 1664-14와 1667-12 (삼거리 1664-14모퉁이),방범,37.48019926,126.9014531,1,2021-09-08,,
관악구,DA036 5-5S 행운동 1678-1,방범,37.48020416,126.9594058,1,2021-09-08,,
관악구,C1002 5-5S 청룡동 920와 918-13 (관악초교),방범,37.48020551,126.9439187,1,2021-09-08,,
관악구,DG074 2-5S 신림동 90-83,방범,37.48020873,126.9323142,1,2021-09-08,,
관악구,P9008 4-5SC 청룡동 920와 929-21,방범,37.48021108,126.9428115,1,2021-09-08,,
관악구,P9008 1-5RXC 청룡동 920와 929-21,방범,37.48021459,126.9426657,1,2021-09-08,,
관악구,P9008 2-5SC 청룡동 920와 929-21,방범,37.48021719,126.942494,1,2021-09-08,,
관악구,A3007 1-1R 신림근린공원 운동시설 (미성동 산 197-31),방범,37.48021998,126.9158269,1,2021-09-08,,
관악구,DA042 4-5S 낙성대동 853-2,방범,37.48023171,126.9532542,1,2021-09-08,,
관악구,T0024 1-2RX 미성동 1730(푸르지오 입구),방범,37.48024102,126.909971,1,2021-09-08,,
관악구,DE011 4-4S 행운동 100-311,방범,37.48024276,126.9602253,1,2021-09-08,,
관악구,NB004 2-3S 청룡동 863-1, 서울대입구역3번 출구 부근,방범,37.48025542,126.9524553,1,2021-09-08,
관악구,AD022 1-1R 까치산근린공원#4 (행운동 산67-32),방범,37.48025556,126.9649666,1,2021-09-08,,
관악구,T0026 2-3S 행운동 1670-4,방범,37.48025571,126.9566675,1,2021-09-08,,
관악구,N9002 2-3S 미성동 1730, 신림푸르지오 부근,방범,37.48026656,126.9098588,1,2021-09-08,
관악구,DC075 3-5S 행운동 1670-11,방범,37.4802672,126.9574179,1,2021-09-08,,
관악구,DD044 4-4S 신원동 440-51,방범,37.48028274,126.9229273,1,2021-09-08,,
관악구,T0024 2-2S 미성동 1730(푸르지오 입구),방범,37.48028873,126.9099562,1,2021-09-08,,
관악구,DG062 3-4S 청룡동 1529-7,방범,37.48028897,126.9404441,1,2021-09-08,,
관악구,N9002 1-3RXXC 미성동 1730, 신림푸르지오 부근,방범,37.48030725,126.9100741,1,2021-09-08,
관악구,T0026 1-3S 행운동 1670-4,방범,37.48031296,126.956764,1,2021-09-08,,
관악구,DD044 3-4S 신원동 440-51,방범,37.48031667,126.9228634,1,2021-09-08,,
관악구,DC051 5-5S 신원동 440-32,방범,37.48032113,126.9232872,1,2021-09-08,,
관악구,DC075 4-5S 행운동 1670-11,방범,37.48032257,126.9572496,1,2021-09-08,,
관악구,G5011 1-1RXC 미성동 1483-14,방범,37.48032274,126.9127238,1,2021-09-08,,
관악구,DG062 2-4S 청룡동 1529-7,방범,37.4803296,126.9406489,1,2021-09-08,,
관악구,D2063 3-4S 신원동 1583-42,방범,37.48033095,126.923966,1,2021-09-08,,
관악구,DD044 1-4S 신원동 440-51,방범,37.48033105,126.9229811,1,2021-09-08,,
관악구,DC075 1-5RX 행운동 1670-11,방범,37.48033513,126.9573685,1,2021-09-08,,
관악구,DA042 3-5S 낙성대동 853-2,방범,37.48033858,126.9534336,1,2021-09-08,,
관악구,N9002 3-3SC 미성동 1730, 신림푸르지오 부근,방범,37.48034074,126.9102176,1,2021-09-08,
관악구,P9008 3-5SC 청룡동 920와 929-21,방범,37.48034242,126.9426577,1,2021-09-08,,
관악구,T0026 3-3S 행운동 1670-4,방범,37.48036299,126.9566787,1,2021-09-08,,
관악구,DC051 3-5S 신원동 440-32,방범,37.48036489,126.9232255,1,2021-09-08,,
관악구,DG005 2-4S 행운동 100-305,방범,37.48036945,126.9608052,1,2021-09-08,,
관악구,DC075 2-5S 행운동 1670-11,방범,37.48037093,126.9574986,1,2021-09-08,,
관악구,DC051 1-5R 신원동 440-32,방범,37.48037208,126.9232782,1,2021-09-08,,
관악구,DG062 1-4R 청룡동 1529-7,방범,37.48037245,126.94053,1,2021-09-08,,
관악구,DC051 4-5S 신원동 440-32,방범,37.48037927,126.9233405,1,2021-09-08,,
관악구,DD044 2-4S 신원동 440-51,방범,37.48037927,126.9229082,1,2021-09-08,,
관악구,DA042 1-5R 낙성대동 853-2,방범,37.48038786,126.9532771,1,2021-09-08,,
관악구,DG062 4-4S 청룡동 1529-7,방범,37.48039505,126.9404455,1,2021-09-08,,
관악구,P1054 1-1R 서원동 90-79와 90-77,방범,37.48040938,126.9323174,1,2021-09-08,,
관악구,DA042 5-5S 낙성대동 853-2,방범,37.48042234,126.953053,1,2021-09-08,,
관악구,DC051 2-5S 신원동 440-32,방범,37.48042482,126.9232675,1,2021-09-08,,
관악구,D2089 3-5S 청룡동 915-5,방범,37.48043118,126.9446462,1,2021-09-08,,
관악구,D2063 1-4R 신원동 1583-42,방범,37.48043463,126.9239334,1,2021-09-08,,
관악구,D2063 2-4S 신원동 1583-42,방범,37.48044722,126.9240466,1,2021-09-08,,
관악구,CB005 2-4SC 행운동 1669-1, 원당병설유치원,방범,37.48044773,126.9558909,1,2021-09-08,
관악구,DC075 5-5S 행운동 1670-11,방범,37.48044776,126.9573438,1,2021-09-08,,
관악구,DG005 1-4R 행운동 100-305,방범,37.48044815,126.960871,1,2021-09-08,,
관악구,LF002 Q-SS 관악초공영(청룡동 920),방범,37.48045458,126.9433654,1,2021-09-08,,
관악구,LF002 R-SS 관악초공영(청룡동 920),방범,37.48045462,126.9434641,1,2021-09-08,,
관악구,LF002 S-SS 관악초공영 B2F (청룡동 920),방범,37.48045467,126.9435718,1,2021-09-08,,
관악구,A1015 1-1R 송학어린이공원#1 (청룡동 877-21),방범,37.48046347,126.9491287,1,2021-09-08,,
관악구,D2089 5-5S 청룡동 915-5,방범,37.48047325,126.9447494,1,2021-09-08,,
관악구,DD050 4-4S 조원동 1659-40,방범,37.48047982,126.9035205,1,2021-09-08,,
관악구,DA073 1-1R 신원동 1635-44,방범,37.48048469,126.9287431,1,2021-09-08,,
관악구,A2038 1-1R 장군봉근린공원3(서브,청룡동 산151-139),방범,37.48048489,126.9368633,1,2021-09-08,
관악구,D2089 1-5R 청룡동 915-5,방범,37.48048661,126.944654,1,2021-09-08,,
관악구,DG005 4-4S 행운동 100-305,방범,37.48049818,126.9607752,1,2021-09-08,,
관악구,D2089 4-5S 청룡동 915-5,방범,37.48049908,126.9445474,1,2021-09-08,,
관악구,DD050 1-4R 조원동 1659-40,방범,37.48050138,126.9036484,1,2021-09-08,,
관악구,CB005 3-4SC 행운동 1669-1, 원당병설유치원,방범,37.48051492,126.9559629,1,2021-09-08,
관악구,G5009 2-3UC 미성동 1482-1와 1483-3 (삼거리 1482-1모퉁이),방범,37.48051527,126.9141383,1,2021-09-08,,
관악구,DG005 3-4S 행운동 100-305,방범,37.4805173,126.9609338,1,2021-09-08,,
관악구,DD050 3-4S 조원동 1659-40,방범,37.48051937,126.9037852,1,2021-09-08,,
관악구,DA042 2-5S 낙성대동 853-2,방범,37.48051971,126.9533066,1,2021-09-08,,
관악구,CB005 1-4R 행운동 1669-1, 원당병설유치원,방범,37.4805268,126.9558718,1,2021-09-08,
관악구,LF002 P-SS 관악초공영(청룡동 920),방범,37.48054237,126.9437534,1,2021-09-08,,
관악구,LF002 M-SS 관악초공영(청룡동 920),방범,37.4805476,126.9434618,1,2021-09-08,,
관악구,LF002 L-SS 관악초공영(청룡동 920),방범,37.48054933,126.9433563,1,2021-09-08,,
관악구,LF002 N-SS 관악초공영(청룡동 920),방범,37.48055122,126.943565,1,2021-09-08,,
관악구,LF002 O-SS 관악초공영(청룡동 920),방범,37.48055305,126.9436547,1,2021-09-08,,
관악구,D2063 4-4S 신원동 1583-42,방범,37.48055798,126.9239007,1,2021-09-08,,
관악구,G5009 1-3R 미성동 1482-1와 1483-3 (삼거리 1482-1모퉁이),방범,37.48057009,126.9141225,1,2021-09-08,,
관악구,JA021 3-4U 신원동 1605-16,방범,37.48057071,126.9267935,1,2021-09-08,,
관악구,D3043 1-1R 서원동 1641-52,방범,37.48057483,126.9304739,1,2021-09-08,,
관악구,P9007 5-5S 청룡동 882-5와 881-36,방범,37.48057782,126.9475436,1,2021-09-08,,
관악구,CB005 4-4SC 행운동 1669-1, 원당병설유치원,방범,37.48058308,126.9557671,1,2021-09-08,
관악구,D2089 2-5S 청룡동 915-5,방범,37.48058764,126.9446741,1,2021-09-08,,
관악구,JA021 1-4R 신원동 1605-16,방범,37.48058817,126.9267649,1,2021-09-08,,
관악구,JA021 2-4UC 신원동 1605-16,방범,37.48060509,126.9267304,1,2021-09-08,,
관악구,JA021 4-4UC 신원동 1605-16,방범,37.48060566,126.9267849,1,2021-09-08,,
관악구,DD050 2-4S 조원동 1659-40,방범,37.48062119,126.9036729,1,2021-09-08,,
관악구,D2096 3-5S 행운동 106-5,방범,37.4806231,126.9595101,1,2021-09-08,,
관악구,JA020 3-4UC 서원동 87-46,방범,37.4806237,126.933847,1,2021-09-08,,
관악구,G5009 3-3UC 미성동 1482-1와 1483-3 (삼거리 1482-1모퉁이),방범,37.48062729,126.9141082,1,2021-09-08,,
관악구,A1016 1-1RL 비안어린이공원 (청룡동 1530-14와 1529-2),방범,37.48063484,126.9401712,1,2021-09-08,,
관악구,LF002 H-SS 관악초공영(청룡동 920),방범,37.48064056,126.943455,1,2021-09-08,,
관악구,LF002 G-SS 관악초공영(청룡동 920),방범,37.48064409,126.9433585,1,2021-09-08,,
관악구,LF002 J-SS 관악초공영(청룡동 920),방범,37.48064424,126.9436524,1,2021-09-08,,
관악구,LF002 I-SS 관악초공영(청룡동 920),방범,37.48064777,126.9435649,1,2021-09-08,,
관악구,LF002 K-SS 관악초공영(청룡동 920),방범,37.48064786,126.9437511,1,2021-09-08,,
관악구,P9007 2-5S 청룡동 882-5와 881-36,방범,37.48065477,126.9476781,1,2021-09-08,,
관악구,JA020 1-4R 서원동 87-46,방범,37.4806554,126.9337926,1,2021-09-08,,
관악구,D3099 3-5S 청룡동 1530-18,방범,37.4806584,126.9392333,1,2021-09-08,,
관악구,D2096 2-5S 행운동 106-5,방범,37.48066214,126.9593653,1,2021-09-08,,
관악구,NA003 4-4UC 신원동 1695, 신림동부아파트 승리교 부근,방범,37.48066516,126.9299295,1,2021-09-08,
관악구,P9007 1-5R 청룡동 882-5와 881-36,방범,37.48066722,126.947548,1,2021-09-08,,
관악구,P9007 3-5S 청룡동 882-5와 881-36,방범,37.48067969,126.9474336,1,2021-09-08,,
관악구,JA020 4-4U 서원동 87-46,방범,37.48068389,126.9337024,1,2021-09-08,,
관악구,TG003 3-5S 미성동 1487-1,방범,37.4806946,126.9126257,1,2021-09-08,,
관악구,D2096 1-5R 행운동 106-5,방범,37.48070962,126.9594792,1,2021-09-08,,
관악구,JA020 2-4U 서원동 87-46,방범,37.48071145,126.9338231,1,2021-09-08,,
관악구,D3099 2-5S 청룡동 1530-18,방범,37.4807193,126.939461,1,2021-09-08,,
관악구,D3075 1-1R 청룡동 869-13,방범,37.48072608,126.9517334,1,2021-09-08,,
관악구,LF002 B-SS 관악초공영(청룡동 920),방범,37.48073528,126.9433562,1,2021-09-08,,
관악구,LF002 C-SS 관악초공영(청룡동 920),방범,37.48073711,126.9434549,1,2021-09-08,,
관악구,LF002 F-SS 관악초공영(청룡동 920),방범,37.48074083,126.9437443,1,2021-09-08,,
관악구,DG006 3-5S 청룡동 875-1,방범,37.48074101,126.9504319,1,2021-09-08,,
관악구,LF002 E-SS 관악초공영(청룡동 920),방범,37.48074257,126.9436523,1,2021-09-08,,
관악구,S0035 2-4S 원당초교(행운동 1669-1와 1671-5),방범,37.4807427,126.9571507,1,2021-09-08,,
관악구,LF002 D-SS 관악초공영 B1F (청룡동 920),방범,37.48074431,126.9435581,1,2021-09-08,,
관악구,P9007 4-5S 청룡동 882-5와 881-36,방범,37.48075126,126.9475636,1,2021-09-08,,
관악구,DE056 1-1RXXC 미성동 1475-5,방범,37.48075162,126.9147078,1,2021-09-08,,
관악구,AE003 1-1R 청룡동 산 149-8,방범,37.4807547,126.9356599,1,2021-09-08,,
관악구,D2096 4-5S 행운동 106-5,방범,37.48075951,126.959668,1,2021-09-08,,
관악구,TG003 5-5S 미성동 1487-1,방범,37.48076601,126.912482,1,2021-09-08,,
관악구,NA003 1-4RXXC 신원동 1695, 신림동부아파트 승리교 부근,방범,37.48077284,126.9298326,1,2021-09-08,
관악구,S0035 4-4SC 원당초교(행운동 1669-1와 1671-5),방범,37.48077301,126.9569106,1,2021-09-08,,
관악구,D3079 5-5S 행운동 100-317,방범,37.48077928,126.9606787,1,2021-09-08,,
관악구,D3099 1-5RL 청룡동 1530-18,방범,37.48078001,126.9393039,1,2021-09-08,,
관악구,TG003 1-5R 미성동 1487-1,방범,37.48078635,126.9125927,1,2021-09-08,,
관악구,TG003 4-5S 미성동 1487-1,방범,37.48079953,126.9126794,1,2021-09-08,,
관악구,D3079 4-5S 행운동 100-317,방범,37.48079989,126.9608441,1,2021-09-08,,
관악구,DA034 2-3S 행운동 100-352,방범,37.48080544,126.9590936,1,2021-09-08,,
관악구,G0007 1-1R 신원동 1583-30와 1583-47 (골목입구 1583-30모퉁이),방범,37.48080935,126.9244065,1,2021-09-08,,
관악구,D2096 5-5S 행운동 106-5,방범,37.48081001,126.9595543,1,2021-09-08,,
관악구,CB009 4-5SC 청룡동 1525-34,방범,37.48083048,126.9405007,1,2021-09-08,,
관악구,D3099 4-5S 청룡동 1530-18,방범,37.48083357,126.9391558,1,2021-09-08,,
관악구,LF002 6-SS 관악초공영(청룡동 920),방범,37.48084434,126.9433516,1,2021-09-08,,
관악구,LF002 A-SS 관악초공영(청룡동 920),방범,37.48084452,126.9437375,1,2021-09-08,,
관악구,LF002 7-SS 관악초공영(청룡동 920),방범,37.48084618,126.9434526,1,2021-09-08,,
관악구,LF002 8-SS 관악초공영(청룡동 920),방범,37.48084623,126.9435558,1,2021-09-08,,
관악구,LF002 9-SS 관악초공영(청룡동 920),방범,37.48084627,126.94365,1,2021-09-08,,
관악구,DG006 4-5S 청룡동 875-1,방범,37.48084717,126.9506024,1,2021-09-08,,
관악구,S0035 1-4RXXC 원당초교(행운동 1669-1와 1671-5),방범,37.48084915,126.9570675,1,2021-09-08,,
관악구,NA003 3-4UC 신원동 1695, 신림동부아파트 승리교 부근,방범,37.48085157,126.9299507,1,2021-09-08,
관악구,DG006 1-5R 청룡동 875-1,방범,37.48085306,126.9504558,1,2021-09-08,,
관악구,N8008 2-3S 조원동 1659-29, B&S빌딩 부근,방범,37.48085477,126.9048203,1,2021-09-08,
관악구,D3079 1-5R 행운동 100-317,방범,37.48085663,126.9607527,1,2021-09-08,,
관악구,DF022 3-5S 청룡동 876-19,방범,37.48085918,126.9490174,1,2021-09-08,,
관악구,EC003 3-4UC 미성동 1485-17,방범,37.48086024,126.9101554,1,2021-09-08,,
관악구,CB009 5-5S 청룡동 1525-34,방범,37.48086039,126.9407028,1,2021-09-08,,
관악구,TG003 2-5S 미성동 1487-1,방범,37.48086381,126.9125687,1,2021-09-08,,
관악구,DG006 5-5S 청룡동 875-1,방범,37.48086611,126.9502972,1,2021-09-08,,
관악구,NA003 2-4UC 신원동 1695, 신림동부아파트 승리교 부근,방범,37.48090149,126.9296994,1,2021-09-08,
관악구,D3079 2-5S 행운동 100-317,방범,37.48090532,126.9606702,1,2021-09-08,,
관악구,CB009 1-5RL 청룡동 1525-34,방범,37.48090683,126.9405995,1,2021-09-08,,
관악구,LF002 3-SS 관악초공영(청룡동 920),방범,37.48092132,126.9435602,1,2021-09-08,,
관악구,LF002 2-SS 관악초공영(청룡동 920),방범,37.48092306,126.9434503,1,2021-09-08,,
관악구,LF002 5-SS 관악초공영(청룡동 920),방범,37.48092319,126.9437352,1,2021-09-08,,
관악구,LF002 1-SS 관악초공영(청룡동 920),방범,37.48092659,126.9433605,1,2021-09-08,,
관악구,LF002 4-SS 관악초공영(청룡동 920),방범,37.48092673,126.9436432,1,2021-09-08,,
관악구,DB058 1-1R 신원동 1609-21,방범,37.48092826,126.9258361,1,2021-09-08,,
관악구,D3099 5-5S 청룡동 1530-18,방범,37.48093203,126.9393958,1,2021-09-08,,
관악구,D3079 3-5S 행운동 100-317,방범,37.48093264,126.9608323,1,2021-09-08,,
관악구,EC003 2-4UC 미성동 1485-17,방범,37.48093389,126.9101301,1,2021-09-08,,
관악구,N8008 1-3RXXC 조원동 1659-29, B&S빌딩 부근,방범,37.48094066,126.90491,1,2021-09-08,
관악구,EC003 4-4S 미성동 1485-17,방범,37.48094376,126.9102222,1,2021-09-08,,
관악구,DA016 1-2R 조원동 567-1,방범,37.48095329,126.9060864,1,2021-09-08,,
관악구,CB009 2-5S 청룡동 1525-34,방범,37.48095563,126.9405006,1,2021-09-08,,
관악구,DG006 2-5S 청룡동 875-1,방범,37.48095916,126.9504781,1,2021-09-08,,
관악구,DA034 3-3S 행운동 100-352,방범,37.48096816,126.9591451,1,2021-09-08,,
관악구,DH004 1-1R 남부순환로 1820(조망),방범,37.48097626,126.9521883,1,2021-09-08,,
관악구,DF022 2-5S 청룡동 876-19,방범,37.48097671,126.949216,1,2021-09-08,,
관악구,L3001 C1F01 조원동제1공영(조원동 571-6), 결제 ,방범,37.48097794,126.9059373,1,2021-09-08,
관악구,A3006 1-1R 신림근린공원 쉼터지역 (미성동 산 197-31),방범,37.48097851,126.916495,1,2021-09-08,,
관악구,T1001 1-1RXC 미성동 1573-32와 1574-31,방범,37.48097896,126.9199585,1,2021-09-08,,
관악구,CB009 3-5SC 청룡동 1525-34,방범,37.48098792,126.9407069,1,2021-09-08,,
관악구,DF022 1-5R 청룡동 876-19,방범,37.48099088,126.9490396,1,2021-09-08,,
관악구,DA034 1-3S 행운동 100-352,방범,37.48099316,126.9590509,1,2021-09-08,,
관악구,EC003 1-4UC 미성동 1485-17,방범,37.48099465,126.9101008,1,2021-09-08,,
관악구,L3001 P1F06 조원동제1공영(조원동 571-6), 주차면 1F 06,방범,37.48099836,126.9057589,1,2021-09-08,
관악구,L3001 E1F02 조원동제1공영(조원동 571-6), 입출차 02,방범,37.48100298,126.9059451,1,2021-09-08,
관악구,DF022 4-5S 청룡동 876-19,방범,37.48101038,126.9488766,1,2021-09-08,,
관악구,L3001 S2F02 조원동제1공영(조원동 571-6), 계단 2F 02,방범,37.48101624,126.905503,1,2021-09-08,
관악구,L3001 R2F01 조원동제1공영(조원동 571-6), 램프 2F,방범,37.48101827,126.9057947,1,2021-09-08,
관악구,N8008 3-3S 조원동 1659-29, B&S빌딩 부근,방범,37.48101939,126.9049817,1,2021-09-08,
관악구,S0035 3-4SC 원당초교(행운동 1669-1와 1671-5),방범,37.48102431,126.9569261,1,2021-09-08,,
관악구,G5002 2-3S 미성동 1575-10와 1574-28,방범,37.48102524,126.9203972,1,2021-09-08,,
관악구,L3001 P2F06 조원동제1공영(조원동 571-6), 주차면 2F 06,방범,37.48103322,126.9057566,1,2021-09-08,
관악구,L3001 S3F02 조원동제1공영(조원동 571-6), 계단 3F 02,방범,37.48105293,126.9055422,1,2021-09-08,
관악구,L3001 R3F01 조원동제1공영(조원동 571-6), 램프 3F,방범,37.48105828,126.9057958,1,2021-09-08,
관악구,G5002 1-3RXC 미성동 1575-10와 1574-28,방범,37.4810629,126.9205721,1,2021-09-08,,
관악구,L3001 G1F03 조원동제1공영(조원동 571-6), 기스 03,방범,37.48106485,126.9059225,1,2021-09-08,
관악구,L3001 P3F06 조원동제1공영(조원동 571-6), 주차면 3F 06,방범,37.48107077,126.9057577,1,2021-09-08,
관악구,S0001 4-4SC 관악초교(청룡동 920와 928-15),방범,37.48107485,126.9435097,1,2021-09-08,,
관악구,D2086 1-1R 청룡동 1526-2,방범,37.48108245,126.941804,1,2021-09-08,,
관악구,L3001 SHF02 조원동제1공영(조원동 571-6), 계단 HF 02,방범,37.48108422,126.9055433,1,2021-09-08,
관악구,S0001 1-4RXC 관악초교(청룡동 920와 928-15),방범,37.48108548,126.94331,1,2021-09-08,,
관악구,L3001 RHF01 조원동제1공영(조원동 571-6), 램프 HF,방범,37.48109425,126.9057957,1,2021-09-08,
관악구,S0001 3-4SC 관악초교(청룡동 920와 928-15),방범,37.48109968,126.9431014,1,2021-09-08,,
관악구,L3001 PHF06 조원동제1공영(조원동 571-6), 주차면 HF 06,방범,37.48110027,126.9057543,1,2021-09-08,
관악구,DF022 5-5S 청룡동 876-19,방범,37.48113503,126.9490685,1,2021-09-08,,
관악구,DB019 3-4S 행운동 852-5,방범,37.48114904,126.9535852,1,2021-09-08,,
관악구,DA016 2-2S 조원동 567-1,방범,37.48116771,126.9059224,1,2021-09-08,,
관악구,DH002 1-2S 신림동 1603-6,방범,37.48116791,126.927434,1,2021-09-08,,
관악구,AD015 1-1R 충효어린이공원 (청룡동 1526-1),방범,37.48116875,126.9413438,1,2021-09-08,,
관악구,G5002 3-3S 미성동 1575-10와 1574-28,방범,37.48117373,126.9205339,1,2021-09-08,,
관악구,DA039 2-5S 청룡동 895-18,방범,37.48117814,126.946207,1,2021-09-08,,
관악구,DC039 2-3S 서원동 10-602,방범,37.48117841,126.9340319,1,2021-09-08,,
관악구,DB019 1-4R 행운동 852-5,방범,37.48118297,126.9534865,1,2021-09-08,,
관악구,S0001 2-4SC 관악초교(청룡동 920와 928-15),방범,37.48118561,126.9433189,1,2021-09-08,,
관악구,CB008 4-4S 청룡동 921-41, 관악병설유치원,방범,37.48120747,126.9440906,1,2021-09-08,
관악구,D3057 2-5S 신원동 440-41,방범,37.48121574,126.9228458,1,2021-09-08,,
관악구,DF013 4-4S 신림로 300,방범,37.48121703,126.9301884,1,2021-09-08,,
관악구,DB019 2-4S 행운동 852-5,방범,37.48122405,126.9533878,1,2021-09-08,,
관악구,D3069 1-1R 조원동 1662-13,방범,37.48122479,126.9021577,1,2021-09-08,,
관악구,DD028 3-4S 서원동 89-1,방범,37.48122747,126.9312225,1,2021-09-08,,
관악구,DH002 2-2S 신림동 1603-6,방범,37.48123245,126.9275082,1,2021-09-08,,
관악구,CB008 1-4R 청룡동 921-41, 관악병설유치원,방범,37.48123833,126.9440954,1,2021-09-08,
관악구,DD028 1-4R 서원동 89-1,방범,37.48123872,126.9311734,1,2021-09-08,,
관악구,CB008 3-4S 청룡동 921-41, 관악병설유치원,방범,37.48124211,126.9440556,1,2021-09-08,
관악구,DD028 2-4S 서원동 89-1,방범,37.48124405,126.9311028,1,2021-09-08,,
관악구,DB019 4-4S 행운동 852-5,방범,37.48124915,126.953547,1,2021-09-08,,
관악구,C3014 1-1R 행운동 1667-55,방범,37.48125077,126.9553048,1,2021-09-08,,
관악구,DA039 4-5S 청룡동 895-18,방범,37.48125354,126.9463661,1,2021-09-08,,
관악구,P9014 3-5SC 조원동 1655-43와 1663 (사거리 1655-43모퉁이),방범,37.48125618,126.9015299,1,2021-09-08,,
관악구,DC039 3-3S 서원동 10-602,방범,37.48126242,126.9339925,1,2021-09-08,,
관악구,DF013 1-4R 신림로 300,방범,37.48126405,126.930174,1,2021-09-08,,
관악구,DA039 1-5RX 청룡동 895-18,방범,37.48126706,126.9462144,1,2021-09-08,,
관악구,CB008 2-4S 청룡동 921-41, 관악병설유치원,방범,37.4812675,126.9441054,1,2021-09-08,
관악구,G5008 1-1R 미성동 1707-1와 1569-7 (삼거리 산방향),방범,37.48126975,126.9152465,1,2021-09-08,,
관악구,DE010 2-4S 행운동 66-93,방범,37.48127049,126.9579852,1,2021-09-08,,
관악구,DA039 5-5S 청룡동 895-18,방범,37.48128107,126.9460873,1,2021-09-08,,
관악구,DE010 3-4S 행운동 66-93,방범,37.48128812,126.9580505,1,2021-09-08,,
관악구,D3057 3-5S 신원동 440-41,방범,37.48128908,126.922726,1,2021-09-08,,
관악구,DD028 4-4S 서원동 89-1,방범,37.48129237,126.9311801,1,2021-09-08,,
관악구,P9005 1-1R 행운동 100-262와 100-332 (사거리 100-262모퉁이),방범,37.48129335,126.9600591,1,2021-09-08,,
관악구,DE010 1-4R 행운동 66-93,방범,37.48130153,126.9580073,1,2021-09-08,,
관악구,D3057 1-5R 신원동 440-41,방범,37.48130514,126.9228454,1,2021-09-08,,
관악구,DE052 1-1RXXC 서원동 1637-10,방범,37.48131573,126.9299928,1,2021-09-08,,
관악구,DF013 3-4S 신림로 300,방범,37.48131716,126.9302405,1,2021-09-08,,
관악구,P9014 5-5SC 조원동 1655-43와 1663 (사거리 1655-43모퉁이),방범,37.48132036,126.90131,1,2021-09-08,,
관악구,D3057 4-5S 신원동 440-41,방범,37.48132451,126.9229498,1,2021-09-08,,
관악구,DC039 1-3S 서원동 10-602,방범,37.48132504,126.9340531,1,2021-09-08,,
관악구,DE010 4-4S 행운동 66-93,방범,37.48132667,126.9579736,1,2021-09-08,,
관악구,DF013 2-4S 신림로 300,방범,37.48133256,126.930152,1,2021-09-08,,
관악구,DD054 4-5S 청룡동 913-30,방범,37.48134994,126.9447871,1,2021-09-08,,
관악구,AD009 1-1R 장군봉근린공원 배드민턴장 01 (서원동 산 170-137),방범,37.48135937,126.9346588,1,2021-09-08,,
관악구,DA039 3-5S 청룡동 895-18,방범,37.48138126,126.9462308,1,2021-09-08,,
관악구,D3057 5-5S 신원동 440-41,방범,37.48139214,126.9228372,1,2021-09-08,,
관악구,DD054 3-5S 청룡동 913-30,방범,37.48140005,126.9448925,1,2021-09-08,,
관악구,FD002 7-BS 장군봉근린공원 배드민턴장 (서원동 산 170-137),방범,37.48141549,126.9349869,1,2021-09-08,,
관악구,DB059 5-5S 신원동 1611-15,방범,37.48141573,126.9254079,1,2021-09-08,,
관악구,DD054 1-5R 청룡동 913-30,방범,37.48141609,126.9447916,1,2021-09-08,,
관악구,K3020 1-4S 신원동 1579-13,방범,37.4814222,126.9236571,1,2021-09-08,,
관악구,DD054 5-5S 청룡동 913-30,방범,37.4814232,126.9446906,1,2021-09-08,,
관악구,FD002 4-BU 장군봉근린공원 배드민턴장 (서원동 산 170-137),방범,37.48142378,126.9348114,1,2021-09-08,,
관악구,DA006 1-1R 청룡동 1525-27,방범,37.48144292,126.940716,1,2021-09-08,,
관악구,K3020 4-4S 신원동 1579-13,방범,37.48144717,126.9235674,1,2021-09-08,,
관악구,CE008 4-4S 조원동 538-15,방범,37.4814492,126.9120968,1,2021-09-08,,
관악구,P9014 1-5R 조원동 1655-43와 1663 (사거리 1655-43모퉁이),방범,37.4814599,126.9014062,1,2021-09-08,,
관악구,CE008 1-4R 조원동 538-15,방범,37.48146603,126.9124003,1,2021-09-08,,
관악구,DD064 2-3S 행운동 100-125,방범,37.4814682,126.9584376,1,2021-09-08,,
관악구,AD014 1-1R 장군봉근린공원 북쪽등산로 입구 (청룡동 산149-8),방범,37.48147121,126.9366716,1,2021-09-08,,
관악구,DD054 2-5S 청룡동 913-30,방범,37.48148604,126.9448017,1,2021-09-08,,
관악구,G5007 1-1R 서원동 87-68,방범,37.48148639,126.9332004,1,2021-09-08,,
