의류수거함,address,ID,lat,lng
행운동-5,서울특별시 관악구 남부순환로237길 21,,,
행운동-6,서울특별시 관악구 남부순환로237길 45,,,
행운동-7,서울특별시 관악구 남부순환로237길 47 맞은편,,,
행운동-8,서울특별시 관악구 남부순환로237길 53 맞은편,,,
행운동-9,서울특별시 관악구 남부순환로239길 45,,,
행운동-10,서울특별시 관악구 남부순환로239길 51 옆,,,
행운동-11,서울특별시 관악구 남부순환로247가길 14,,,
행운동-12,서울특별시 관악구 남부순환로247길 23,,,
행운동-13,서울특별시 관악구 남부순환로247길 68,,,
행운동-14,서울특별시 관악구 남부순환로247다길 10,,,
행운동-15,서울특별시 관악구 남부순환로247다길 55,,,
행운동-16,서울특별시 관악구 남부순환로249길 8 맞은편,,,
행운동-17,서울특별시 관악구 남부순환로251길 10-1 맞은편,,,
행운동-18,서울특별시 관악구 솔밭로2길 17-6,,,
행운동-19,서울특별시 관악구 솔밭로2길 17-6,,,
행운동-20,서울특별시 관악구 솔밭로2길 9,,,
행운동-21,서울특별시 관악구 솔밭로4길 10,,,
행운동-22,서울특별시 관악구 솔밭로4길 11-5,,,
행운동-23,서울특별시 관악구 솔밭로4길 12,,,
행운동-24,서울특별시 관악구 솔밭로7길 11-14,,,
행운동-25,서울특별시 관악구 솔밭로7길 16,,,
행운동-26,서울특별시 관악구 솔밭로7길 16,,,
행운동-27,서울특별시 관악구 솔밭로7길 5,,,
행운동-28,서울특별시 관악구 행운1길 58,,,
행운동-29,서울특별시 관악구 행운1길 87,,,
행운동-30,서울특별시 관악구 행운1나길 8-19,,,
행운동-31,서울특별시 관악구 행운1라길 11,,,
행운동-32,서울특별시 관악구 행운1라길 70,,,
행운동-33,서울특별시 관악구 행운1마길 16,,,
행운동-34,서울특별시 관악구 행운1마길 24,,,
행운동-35,서울특별시 관악구 행운4길 21,,,
행운동-36,서울특별시 관악구 행운4길 39,,,
행운동-37,서울특별시 관악구 행운4길 47,,,
행운동-38,서울특별시 관악구 행운4길 55-8,,,
행운동-39,서울특별시 관악구 행운4길 56,,,
행운동-40,서울특별시 관악구 행운5길 20,,,
행운동-41,서울특별시 관악구 행운5길 24,,,
행운동-42,서울특별시 관악구 행운5길 25,,,
행운동-43,서울특별시 관악구 행운5길 37-11 맞은편,,,
행운동-44,서울특별시 관악구 행운7길 14,,,
행운동-45,서울특별시 관악구 행운7길 40-12 맞은편,,,
행운동-46,서울특별시 관악구 행운9길 13,,,
청림동-1,서울특별시 관악구 청림2길 28,,,
청림동-2,서울특별시 관악구 청림3길 36,,,
청림동-3,서울특별시 관악구 청림3길 56,,,
청림동-4,서울특별시 관악구 청림3길 59,,,
청림동-5,서울특별시 관악구 청림3길 84,,,
청림동-6,서울특별시 관악구 청림3마길 14-15,,,
청림동-7,서울특별시 관악구 청림5길 29,,,
청림동-8,서울특별시 관악구 청림5길 54,,,
청림동-9,서울특별시 관악구 청림5길 70,,,
청림동-10,서울특별시 관악구 청림6길 13 맞은편,,,
성현동-1,서울특별시 관악구 관악로37길 20,,,
성현동-2,서울특별시 관악구 관악로37길 45,,,
성현동-3,서울특별시 관악구 은천로19길 14-10,,,
성현동-4,서울특별시 관악구 은천로21길 10 맞은편,,,
성현동-5,서울특별시 관악구 은천로21길 22 맞은편,,,
성현동-6,서울특별시 관악구 은천로21길 40,,,
성현동-7,서울특별시 관악구 은천로23길 34-14,,,
성현동-8,서울특별시 관악구 은천로25길 37,,,
성현동-9,서울특별시 관악구 은천로25길 51,,,
성현동-10,서울특별시 관악구 은천로35길 11,,,
성현동-11,서울특별시 관악구 은천로35다길 10,,,
성현동-12,서울특별시 관악구 은천로35다길 16,,,
성현동-13,서울특별시 관악구 은천로35라길 27,,,
성현동-14,서울특별시 관악구 은천로35마길 16,,,
성현동-15,서울특별시 관악구 은천로35바길 7,,,
성현동-16,서울특별시 관악구 은천로39길 34,,,
성현동-17,서울특별시 관악구 은천로39길 83,,,
성현동-18,서울특별시 관악구 은천로39길 9,,,
성현동-19,서울특별시 관악구 은천로39길 94,,,
